Fecha muestreo	Mes	Fecha medida área	Especie nombre viejo	Especie	Charco	UM	Altura (cm)	Area (mm2)	Resolución	Peso fresco (g)	Peso seco(g)	LDMC (Leaf dry matter content, mg/g)	LWC(Leaf water content, mg/g)	LWC(otra fórmula)	LDMC(%)	LWC(%)	SLA(Specific leaf area m2/kg)	Fecha entrada estufa	Fecha salida estufa	Observaciones	Hecho por	Observaciones 2
18/10/2019	Octubre	22/10/2019	Utricularia_sp	Utricularia_sp	2	Funcionales	0.2	32.465	1200	0.00539	0.00018	33.3951762523191	966.604823747681	966.604823747681	3.33951762523191	96.6604823747681	180.361111111111	22/10/2019	25/10/2019		Lu Sosa	
18/10/2019	Octubre	22/10/2019	Utricularia_sp	Utricularia_sp	2	Funcionales	0.6	79.67	1200	0.01679	0.00066	39.3091125670042	960.690887432996	960.690887432996	3.93091125670042	96.0690887432996	120.712121212121	22/10/2019	25/10/2019		Lu Sosa	
18/10/2019	Octubre	22/10/2019	Utricularia_sp	Utricularia_sp	2	Funcionales	1.8	79.35	1200	0.01794	0.00094	52.396878483835	947.603121516165	947.603121516165	5.2396878483835	94.7603121516165	84.4148936170213	22/10/2019	25/10/2019		Lu Sosa	
18/10/2019	Octubre	22/10/2019	Utricularia_sp	Utricularia_sp	2	Funcionales	0.4	29.228	1200	0.00574	0.00024	41.8118466898955	958.188153310105	958.188153310105	4.18118466898955	95.8188153310105	121.783333333333	22/10/2019	25/10/2019		Lu Sosa	
18/10/2019	Octubre	22/10/2019	Utricularia_sp	Utricularia_sp	2	Funcionales	1	77.517	1200	0.01668	0.00045	26.9784172661871	973.021582733813	973.021582733813	2.69784172661871	97.3021582733813	172.26	22/10/2019	25/10/2019		Lu Sosa	
18/10/2019	Octubre	22/10/2019	Utricularia_sp	Utricularia_sp	2	Funcionales	0.4	39.077	1200	0.00552	0.00027	48.9130434782609	951.086956521739	951.086956521739	4.89130434782609	95.1086956521739	144.72962962963	22/10/2019	25/10/2019		Lu Sosa	
18/10/2019	Octubre	22/10/2019	Eclipta_elliptica	Eclipta_elliptica	91_Matriz	Funcionales	13	109.1990	600	0.01764	0.0049	277.777777777778	722.222222222222	722.222222222222	27.7777777777778	72.2222222222222	22.2855102040816	22/10/2019	25/10/2019	Matriz	Felipe	
18/10/2019	Octubre	22/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	49	370.626	600	0.09626	0.01441	149.69873259921	850.30126740079	850.30126740079	14.969873259921	85.030126740079	25.7200555170021	22/10/2019	25/10/2019		Felipe	
18/10/2019	Octubre	22/10/2019	Eclipta_elliptica	Eclipta_elliptica	2	Funcionales	7	106.491	600	0.0258	0.00359	139.147286821705	860.852713178295	860.852713178295	13.9147286821705	86.0852713178295	29.6632311977716	22/10/2019	25/10/2019		Felipe	
18/10/2019	Octubre	22/10/2019	Baccharis_trimera	Baccharis_trimera	10	Funcionales	20	2617.810	600	1.54	0.43256	280.883116883117	719.116883116883	719.116883116883	28.0883116883117	71.9116883116883	6.05190031440725	22/10/2019	25/10/2019		Felipe	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	7.4	233.191	1200	0.03606	0.00373	103.438713255685	896.561286744315	896.561286744315	10.3438713255685	89.6561286744315	62.5176943699732	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	5.6	92.064	1200	0.00609	0.00193	316.912972085386	683.087027914614	683.087027914614	31.6912972085386	68.3087027914614	47.7015544041451	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	8.2	158.964	1200	0.02186	0.00339	155.077767612077	844.922232387923	844.922232387923	15.5077767612077	84.4922232387923	46.8920353982301	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	3.6	77.484	1200	0.01466	0.00195	133.015006821282	866.984993178718	866.984993178718	13.3015006821282	86.6984993178717	39.7353846153846	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	6	90.745	1200	0.00272	0.00208	764.705882352941	235.294117647059	235.294117647059	76.4705882352941	23.5294117647059	43.6274038461539	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	9.2	102.271	1200	0.00524	0.00116	221.374045801527	778.625954198473	778.625954198473	22.1374045801527	77.8625954198473	88.1646551724138	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	8	99.475	1200	0.00243	0.00229	942.38683127572	57.6131687242797	57.6131687242798	94.238683127572	5.76131687242798	43.438864628821	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	6	120.104	1200	0.00251	0.00237	944.223107569721	55.7768924302789	55.7768924302789	94.4223107569721	5.57768924302789	50.6767932489452	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	6.2	81.257	1200	0.00254	0.00238	937.007874015748	62.9921259842519	62.992125984252	93.7007874015748	6.2992125984252	34.1415966386555	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	6.6	145.553	1200	0.00359	0.0035	974.930362116992	25.0696378830083	25.0696378830083	97.4930362116992	2.50696378830083	41.5865714285714	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	7	130.014	1200	0.00271	0.00251	926.19926199262	73.80073800738	73.8007380073801	92.619926199262	7.38007380073801	51.798406374502	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	17.4	209.028	1200	0.07273	0.00388	53.3479994500206	946.652000549979	946.65200054998	5.33479994500206	94.6652000549979	53.8731958762887	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	8.4	129.325	1200	0.01969	0.00165	83.7988826815642	916.201117318436	916.201117318436	8.37988826815642	91.6201117318436	78.3787878787879	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	9.8	186.405	1200	0.04289	0.00335	78.1067847983213	921.893215201679	921.893215201679	7.81067847983213	92.1893215201679	55.6432835820896	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	22/10/2019	Chara_sp	Chara_sp	2	Funcionales	4.8	144.545	1200	0.02708	0.00238	87.8877400295421	912.112259970458	912.112259970458	8.78877400295421	91.2112259970458	60.7331932773109	22/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	14.2	496.581	1200	0.11033	0.00487	44.1403063536663	955.859693646334	955.859693646334	4.41403063536663	95.5859693646334	101.967351129363	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	5.8	100.456	1200	0.01622	0.00129	79.5314426633785	920.468557336621	920.468557336621	7.95314426633785	92.0468557336622	77.8728682170543	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	9	204.989	1200	0.03646	0.00425	116.566099835436	883.433900164564	883.433900164564	11.6566099835436	88.3433900164564	48.2327058823529	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	3	62.654	1200	0.00977	0.00079	80.8597748208803	919.14022517912	919.14022517912	8.08597748208803	91.914022517912	79.3088607594937	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	2.6	20.295	1200	0.004	0.00022	55	945	945	5.5	94.5	92.25	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	4.2	42.145	1200	0.00665	0.00065	97.7443609022557	902.255639097744	902.255639097744	9.77443609022557	90.2255639097744	64.8384615384615	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	7.6	82.805	1200	0.01388	0.00111	79.971181556196	920.028818443804	920.028818443804	7.9971181556196	92.0028818443804	74.5990990990991	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	6	49.263	1200	0.00707	0.00049	69.3069306930693	930.693069306931	930.693069306931	6.93069306930693	93.0693069306931	100.536734693878	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	12.8	304.064	1200	0.06918	0.00358	51.7490604220873	948.250939577913	948.250939577913	5.17490604220873	94.8250939577913	84.9340782122905	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	5.8	54.92	1200	0.01042	0.00048	46.0652591170825	953.934740882917	953.934740882918	4.60652591170825	95.3934740882918	114.416666666667	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	6.6	101.531	1200	0.01514	0.0011	72.6552179656539	927.344782034346	927.344782034346	7.26552179656539	92.7344782034346	92.3009090909091	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	6.4	82.855	1200	0.01725	0.0011	63.768115942029	936.231884057971	936.231884057971	6.3768115942029	93.6231884057971	75.3227272727273	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	7	178.59	1200	0.03354	0.00148	44.1264162194395	955.873583780561	955.87358378056	4.41264162194395	95.587358378056	120.668918918919	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	4.8	82.614	1200	0.01187	0.0011	92.670598146588	907.329401853412	907.329401853412	9.2670598146588	90.7329401853412	75.1036363636364	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	4	53.581	1200	0.01006	0.00015	14.9105367793241	985.089463220676	985.089463220676	1.49105367793241	98.5089463220676	357.206666666667	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	3.6	45.585	1200	0.00737	0.00069	93.6227951153324	906.377204884668	906.377204884668	9.36227951153324	90.6377204884668	66.0652173913044	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	7.2	160.428	1200	0.02729	0.00193	70.7218761451081	929.278123854892	929.278123854892	7.07218761451081	92.9278123854892	83.1233160621762	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	4.2	82.275	1200	0.01289	0.0012	93.0954228083786	906.904577191622	906.904577191622	9.30954228083786	90.6904577191621	68.5625	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Chara_sp	Chara_sp	2	Funcionales	9.6	182.305	1200	0.02909	0.00315	108.284633894809	891.715366105191	891.715366105191	10.8284633894809	89.1715366105191	57.8746031746032	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	1	Funcionales	7	90.188	600	0.01436	0.00198	137.883008356546	862.116991643454	862.116991643454	13.7883008356546	86.2116991643454	45.549494949495	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	91	Funcionales	4	135.683	600	0.02573	0.0027	104.935872522347	895.064127477652	895.064127477652	10.4935872522347	89.5064127477653	50.252962962963	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Baccharis_trimera	Baccharis_trimera	10	Funcionales	12	649.461	600	0.2515	0.05596	222.504970178926	777.495029821074	777.495029821074	22.2504970178926	77.7495029821074	11.6058077197999	23/10/2019	25/10/2019		Lu Sosa	
18/10/2019	Octubre	23/10/2019	Cerastium_humifusum	Cerastium_humifusum	91_Matriz	Funcionales	11	41.342	600	0.00704	0.00137	194.602272727273	805.397727272727	805.397727272727	19.4602272727273	80.5397727272727	30.1766423357664	23/10/2019		Matriz	Lu Sosa	
18/10/2019	Octubre	23/10/2019	Myriophyllum_aquaticum	Myriophyllum_aquaticum	2	Funcionales	12	29.418	600	0.00433	0.00039	90.0692840646651	909.930715935335	909.930715935335	9.00692840646651	90.9930715935335	75.4307692307692	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Aster_squamatus	Aster_squamatus	91_Matriz	Funcionales	9	286.487	600	0.08697	0.01055	121.306197539381	878.693802460619	878.693802460619	12.1306197539381	87.8693802460619	27.1551658767773	23/10/2019		Matriz	Lu Sosa	
18/10/2019	Octubre	23/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10	Funcionales	58	500.314	600	0.1517	0.02647	174.489123269611	825.510876730389	825.510876730389	17.4489123269611	82.5510876730389	18.9011711371364	23/10/2019	25/10/2019	Tiene una etiqueta con el número 1	Lu Sosa	
18/10/2019	Octubre	23/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	84	435.967	600	0.10796	0.02061	190.90403853279	809.09596146721	809.09596146721	19.090403853279	80.909596146721	21.1531780688986	23/10/2019	25/10/2019		Lu Sosa	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	91	Funcionales	5	88.353	600	0.01452	0.00155	106.749311294766	893.250688705234	893.250688705234	10.6749311294766	89.3250688705234	57.001935483871	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	1	Funcionales	6	57.862	600	0.01069	0.00115	107.577174929841	892.422825070159	892.422825070159	10.7577174929841	89.2422825070159	50.3147826086957	23/10/2019			Lu Sosa	
18/10/2019	Octubre	23/10/2019	Nymphoides_indica	Nymphoides_indica	10	Funcionales	8	1325.143	600	0.71619	0.07191	100.406316759519	899.593683240481	899.593683240481	10.0406316759519	89.9593683240481	18.4277986371854	23/10/2019			Lu R	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	1	Funcionales	8	137.36	600	0.02368	0.00288	121.621621621622	878.378378378378	878.378378378378	12.1621621621622	87.8378378378378	47.6944444444444	23/10/2019			Lu R	
18/10/2019	Octubre	23/10/2019	Luziola_peruviana	Luziola_peruviana	1	Funcionales	12	127.14	600	0.01455	0.00462	317.525773195876	682.474226804124	682.474226804124	31.7525773195876	68.2474226804124	27.5194805194805	23/10/2019			Lu R	
18/10/2019	Octubre	23/10/2019	Aster_squamatus	Aster_squamatus	1	Funcionales	12	409.623	600	0.14203	0.01501	105.681898190523	894.318101809477	894.318101809477	10.5681898190523	89.4318101809477	27.2900066622252	23/10/2019			Lu R	
18/10/2019	Octubre	23/10/2019	Luziola_peruviana	Luziola_peruviana	1	Funcionales	15	313.985	600	0.03072	0.01064	346.354166666667	653.645833333333	653.645833333333	34.6354166666667	65.3645833333333	29.5098684210526	23/10/2019			Lu R	
18/10/2019	Octubre	23/10/2019	Chaptalia_piloselloides	Chaptalia_piloselloides	91_Matriz	Funcionales	10	1015.082	600	0.24692	0.03811	154.341487121335	845.658512878665	845.658512878665	15.4341487121335	84.5658512878665	26.6355812122802	23/10/2019			Lu R	
18/10/2019	Octubre	23/10/2019	Myriophyllum_aquaticum	Myriophyllum_aquaticum	2	Funcionales	14	28.523	600	0.00412	0.00037	89.8058252427184	910.194174757282	910.194174757282	8.98058252427184	91.0194174757281	77.0891891891892	23/10/2019			Lu R	
18/10/2019	Octubre	23/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	19	Funcionales	41	358.406	600	0.09571	0.01737	181.485738167381	818.514261832619	818.514261832619	18.1485738167381	81.8514261832619	20.6336211859528	23/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	23/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10	Funcionales	75	801.314	600	0.26982	0.05341	197.946779334371	802.053220665629	802.053220665629	19.7946779334371	80.2053220665629	15.0030705860326	23/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	23/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10	Funcionales	103	815.86	600	0.28234	0.05304	187.8586101863	812.1413898137	812.1413898137	18.78586101863	81.21413898137	15.38197586727	23/10/2019	25/10/2019		Lu R	
18/10/2019	Octubre	23/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10	Funcionales	33	486.081	600	0.13617	0.02998	220.165969009327	779.834030990673	779.834030990673	22.0165969009327	77.9834030990673	16.213509006004	23/10/2019	25/10/2019	Tiene una etiqueta con el número 4	Lu R	
18/10/2019	Octubre	23/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10	Funcionales	113	376.612	600	0.11104	0.01982	178.494236311239	821.505763688761	821.505763688761	17.8494236311239	82.1505763688761	19.001614530777	23/10/2019	25/10/2019	Tiene una etiqueta con el número 8	Lu R	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	91	Funcionales	5	118.416	600	0.02253	0.00294	130.492676431425	869.507323568575	869.507323568575	13.0492676431425	86.9507323568575	40.2775510204082	23/10/2019			Cinthia	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	1	Funcionales	11	155.034	600	0.02673	0.00233	87.1679760568649	912.832023943135	912.832023943135	8.71679760568649	91.2832023943135	66.5381974248927	23/10/2019			Cinthia	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	91_Matriz	Funcionales	7	124.892	600	0.02827	0.00359	126.989741775734	873.010258224266	873.010258224266	12.6989741775734	87.3010258224266	34.7888579387187	23/10/2019		matriz	Cinthia	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	91_Matriz	Funcionales	10	130.401	600	0.02159	0.00259	119.962945808245	880.037054191756	880.037054191756	11.9962945808245	88.0037054191756	50.3478764478765	23/10/2019		matriz	Cinthia	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	1	Funcionales	14	99.122	600	0.01976	0.00138	69.8380566801619	930.161943319838	930.161943319838	6.98380566801619	93.0161943319838	71.8275362318841	23/10/2019			Cinthia	
18/10/2019	Octubre	23/10/2019	Cerastium_humifusum	Cerastium_humifusum	91_Matriz	Funcionales	9	53.851	600	0.0821	0.00138	16.8087697929354	983.191230207065	983.191230207065	1.68087697929354	98.3191230207065	39.0224637681159	23/10/2019		matriz	Cinthia	
18/10/2019	Octubre	23/10/2019	Aster_squamatus	Aster_squamatus	91	Funcionales	6	302.179	600	0.11858	0.01017	85.7648844661832	914.235115533817	914.235115533817	8.57648844661832	91.4235115533817	29.7127826941986	23/10/2019			Cinthia	
18/10/2019	Octubre	23/10/2019	Chaptalia_piloselloides	Chaptalia_piloselloides	10006	Funcionales	14	1032.376	600	0.39027	0.06741	172.72657391037	827.27342608963	827.27342608963	17.272657391037	82.727342608963	15.3148790980567	23/10/2019			Cinthia	
18/10/2019	Octubre	23/10/2019	Gratiola_peruviana	Gratiola_peruviana	91	Funcionales	8	148.037	600	0.02874	0.00364	126.652748782185	873.347251217815	873.347251217815	12.6652748782185	87.3347251217815	40.6695054945055	23/10/2019			Cinthia	
18/10/2019	Octubre	23/10/2019	Chaptalia_piloselloides	Chaptalia_piloselloides	1	Funcionales	9	350.856	600	0.15408	0.01572	102.02492211838	897.97507788162	897.97507788162	10.202492211838	89.797507788162	22.3190839694656	23/10/2019			Cinthia	
18/10/2019	Octubre	23/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10	Funcionales	85	433.225	600	0.12791	0.02401	187.710108670159	812.289891329841	812.289891329841	18.7710108670159	81.2289891329841	18.0435235318617	23/10/2019	25/10/2019		Cinthia	
18/10/2019	Octubre	23/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10	Funcionales	80	252.469	600	0.07884	0.01295	164.256722475901	835.743277524099	835.743277524099	16.4256722475901	83.5743277524099	19.4956756756757	23/10/2019	25/10/2019	Tiene una etiqueta con el número 5	Cinthia	
18/10/2019	Octubre	23/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10	Funcionales	62	237.817	600	0.05456	0.01006	184.384164222874	815.615835777126	815.615835777126	18.4384164222874	81.5615835777126	23.6398608349901	23/10/2019	25/10/2019	Tiene una etiqueta con el número 7	Cinthia	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	34	625.556	600	0.16371	0.02619	159.978009895547	840.021990104453	840.021990104453	15.9978009895547	84.0021990104453	23.8852997327224	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	76	393.349	600	0.09332	0.01473	157.843977711102	842.156022288898	842.156022288898	15.7843977711102	84.2156022288898	26.7039375424304	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	76	362.446	600	0.08433	0.01274	151.073164947231	848.926835052769	848.926835052769	15.1073164947231	84.8926835052769	28.4494505494505	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	72	301.743	600	0.0839	0.01101	131.227651966627	868.772348033373	868.772348033373	13.1227651966627	86.8772348033373	27.4062670299727	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	75	348.411	600	0.08896	0.01506	169.289568345324	830.710431654676	830.710431654676	16.9289568345324	83.0710431654676	23.1348605577689	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	97	264.263	600	0.07131	0.00958	134.343009395597	865.656990604403	865.656990604403	13.4343009395597	86.5656990604403	27.5848643006263	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	98	662.008	600	0.21996	0.02826	128.47790507365	871.52209492635	871.52209492635	12.847790507365	87.152209492635	23.4256192498231	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	30	227.598	600	0.05298	0.00879	165.911664779162	834.088335220838	834.088335220838	16.5911664779162	83.4088335220838	25.8928327645051	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	35	387.134	600	0.09574	0.01684	175.893043659912	824.106956340088	824.106956340088	17.5893043659912	82.4106956340088	22.9889548693587	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	47	127.951	600	0.02936	0.00543	184.945504087193	815.054495912806	815.054495912806	18.4945504087193	81.5054495912807	23.5637200736648	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	79	562.434	600	0.15038	0.02374	157.866737598085	842.133262401915	842.133262401915	15.7866737598085	84.2133262401915	23.6914069081719	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	107	390.442	600	0.10358	0.01638	158.138636802472	841.861363197529	841.861363197529	15.8138636802472	84.1861363197529	23.8365079365079	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	66	504.931	600	0.13147	0.02166	164.75241499962	835.24758500038	835.24758500038	16.475241499962	83.524758500038	23.3116805170822	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	84	465.085	600	0.12938	0.02224	171.896738290308	828.103261709692	828.103261709692	17.1896738290308	82.8103261709692	20.912095323741	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	61	296.91	600	0.08435	0.01079	127.919383521043	872.080616478957	872.080616478957	12.7919383521043	87.2080616478957	27.5171455050973	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Solanum_glaucophyllum	Solanum_glaucophyllum	10006	Funcionales	97	260.15	600	0.07322	0.01095	149.549303468998	850.450696531003	850.450696531002	14.9549303468998	85.0450696531002	23.7579908675799	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Lobelia_hederacea	Lobelia_hederacea	91	Funcionales	6	25.296	600	0.00421	0.00099	235.154394299287	764.845605700713	764.845605700713	23.5154394299287	76.4845605700713	25.5515151515152	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Ranunculus_apiifolius	Ranunculus_apiifolius	10	Funcionales	42	3557.565	600	1.32	0.01755	13.2954545454545	986.704545454546	986.704545454546	1.32954545454545	98.6704545454546	202.710256410256	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Ranunculus_apiifolius	Ranunculus_apiifolius	10	Funcionales	19	1903.914	600	0.73	0.04458	61.0684931506849	938.931506849315	938.931506849315	6.10684931506849	93.8931506849315	42.7078061911171	24/10/2019	28/10/2019		Mariana	
18/10/2019	Octubre	24/10/2019	Marsilea_ancylopoda	Marsilea_ancylopoda	10	Funcionales	14	1654.294	600	0.35112	0.0689	196.229209387104	803.770790612896	803.770790612896	19.6229209387104	80.3770790612896	24.0100725689405	24/10/2019	28/10/2019		Mariana	
19/10/2019	Octubre	25/10/2019	Centella_asiatica	Centella_asiatica	6		16	1241.956	600	0.3788	0.0821	216.737064413939	783.262935586061	783.262935586061	21.6737064413939	78.3262935586061	15.1273568818514	25/10/2019	28/10/2019		Eliana	
19/10/2019	Octubre	25/10/2019	Centella_asiatica	Centella_asiatica	6		14	1559.443	600	0.56505	0.08398	148.624015573843	851.375984426157	851.375984426157	14.8624015573843	85.1375984426157	18.5692188616337	25/10/2019	29/10/2019		Eliana	
18/10/2019	Octubre	25/10/2019	Centella_asiatica	Centella_asiatica	6		13	1040.441	600	0.37941	0.0529	139.427005086845	860.572994913155	860.572994913155	13.9427005086845	86.0572994913155	19.6680718336484	25/10/2019	28/10/2019		Eliana	
18/10/2019	Octubre	25/10/2019	Centella_asiatica	Centella_asiatica	6		11	1219.464	600	0.38741	0.05163	133.269662631321	866.730337368679	866.730337368679	13.3269662631321	86.6730337368679	23.6192911098199	25/10/2019	29/10/2019		Eliana	
19/10/2019	Octubre	25/10/2019	Centella_asiatica	Centella_asiatica	6		14	1309.893	600	0.45175	0.06835	151.300498063088	848.699501936912	848.699501936912	15.1300498063088	84.8699501936912	19.1644915874177	25/10/2019	28/10/2019		Eliana	
19/10/2019	Octubre	25/10/2019	Centella_asiatica	Centella_asiatica	6		22	1714.074	600	0.63685	0.12447	195.446337442098	804.553662557902	804.553662557902	19.5446337442098	80.4553662557902	13.7709809592673	25/10/2019	29/10/2019		Eliana	
