migration_rate,biotic_coeff,abiotic_coeff,fixed_interaction_mat,selection_coeff,correlated_div,modular_div,div_diff
1.0,0.5,0.5,9,0.5,0.39114632235320246,0.23689671332981482,0.15424960902338763
1.0,0.1,0.5,8,0.5,0.23771227168339001,0.9312876311039892,-0.6935753594205991
1.0,2.0,5.0,6,0.5,2.358340579526927,2.3751829758226033,-0.0168423962956763
1.0,0.5,5.0,8,0.01,2.440634510058355,2.3849437624282253,0.0556907476301296
1.0,5.0,5.0,8,0.12,2.3760390927627726,2.1384778209210933,0.2375612718416793
1.0,2.0,0.5,8,0.01,2.2167572177255463,2.4457937534645713,-0.22903653573902494
1.0,2.0,0.0,5,0.01,2.3253414128081005,2.5041569110863895,-0.17881549827828902
1.0,5.0,0.1,8,0.01,2.516440881122724,2.325451083778386,0.19098979734433774
1.0,0.0,1.0,10,0.5,2.5947174585866755,2.5866694859686983,0.008047972617977184
1.0,0.1,5.0,10,0.12,2.4076944626423464,2.6252053465722174,-0.21751088392987095
1.0,0.5,0.5,3,0.12,2.3226477773914076,2.3422347234433754,-0.019586946051967757
1.0,0.0,2.0,6,0.01,2.5955818679700737,2.5922869438345204,0.003294924135553323
1.0,0.1,1.0,5,0.12,2.5737068883816896,2.5653447169335357,0.008362171448153877
1.0,2.0,1.0,2,0.5,1.5692857976974015,1.292561639406887,0.27672415829051444
1.0,0.0,0.0,7,0.12,2.5852492140514207,2.587946569478721,-0.0026973554273004297
1.0,1.0,0.0,1,0.12,2.2372598869853437,2.2921352857987416,-0.05487539881339787
1.0,0.5,5.0,10,0.01,2.358168911799968,2.459516447171358,-0.10134753537138996
1.0,0.1,0.0,5,0.12,2.153763628140623,2.3936007043495318,-0.2398370762089086
1.0,0.1,2.0,9,0.01,2.549818608311041,2.610708918001818,-0.060890309690777134
2.0,0.1,5.0,3,0.5,2.5348328565098472,2.431334943063436,0.10349791344641135
2.0,2.0,1.0,4,0.12,2.3114690722357683,2.136038994026432,0.17543007820933632
2.0,2.0,0.0,7,0.01,2.4663404252572065,1.999980423361088,0.4663600018961185
2.0,0.1,2.0,8,0.12,2.6326624332483957,2.5807574102219153,0.05190502302648037
2.0,0.1,5.0,9,0.5,2.468365451239466,2.5810439480307803,-0.11267849679131414
2.0,5.0,2.0,7,0.12,2.3284267521382227,2.28285128307257,0.04557546906565291
2.0,0.1,1.0,10,0.5,1.2797635720499336,1.1283305212082588,0.1514330508416748
2.0,5.0,5.0,3,0.5,2.2352616017897313,2.17906680172782,0.056194800061911465
2.0,0.1,0.1,2,0.01,2.6514676755641258,2.5397700662357776,0.11169760932834816
2.0,0.1,2.0,6,0.01,2.493991044091914,2.6374597895028775,-0.14346874541096355
2.0,5.0,2.0,10,0.5,2.3058849500067806,1.6159166633745312,0.6899682866322494
2.0,0.1,0.0,7,0.12,2.306724294842301,2.466237389362268,-0.15951309451996742
2.0,0.5,2.0,4,0.12,2.394910648263674,2.4872748426617637,-0.09236419439808952
2.0,0.1,0.1,5,0.12,2.246486580135006,2.4188652972367413,-0.17237871710173547
2.0,2.0,0.1,2,0.5,0.06810994154377922,0.06727814802195212,0.0008317935218271066
2.0,0.1,1.0,8,0.12,2.585535533487941,2.5437882120817163,0.041747321406224724
2.0,2.0,5.0,9,0.01,2.4073156757548024,2.2614504990733697,0.14586517668143273
2.0,0.5,2.0,8,0.01,2.490871063249882,2.3876799796958057,0.10319108355407636
2.0,0.0,0.1,8,0.12,2.5928840064781182,2.5926872435023696,0.00019676297574866553
2.0,2.0,1.0,10,0.01,2.425828664558876,2.4840684548727077,-0.05823979031383164
2.0,0.0,0.1,6,0.01,2.583769039358533,2.585575922315783,-0.0018068829572497336
2.0,0.1,2.0,10,0.12,2.5712750681348324,2.568052037952188,0.0032230301826445817
2.0,0.1,0.1,3,0.01,2.64602740724277,2.7112277730946044,-0.06520036585183453
2.0,1.0,0.0,8,0.5,0.06730341329147267,0.06597765598014263,0.001325757311330042
2.0,0.5,0.5,5,0.5,0.22196213213502672,0.33473597167073327,-0.11277383953570655
2.0,5.0,0.0,7,0.12,1.758221484998471,2.493389709407255,-0.7351682244087838
2.0,1.0,1.0,7,0.12,2.325982064554558,2.3627360749513064,-0.03675401039674853
2.0,2.0,0.0,10,0.01,2.1896810882053037,2.274045123114912,-0.08436403490960842
2.0,1.0,5.0,9,0.5,2.241422173903131,2.3694996379147035,-0.1280774640115725
2.0,0.0,0.0,3,0.5,2.5351341081475867,2.5159615143967535,0.019172593750833133
2.0,1.0,0.1,2,0.01,2.0853464896965113,2.1159711094793994,-0.030624619782888107
2.0,5.0,2.0,1,0.01,2.475165840345492,2.502527078830771,-0.02736123848527905
2.0,2.0,0.1,9,0.5,0.06775238291195188,0.06720499194341269,0.0005473909685391881
2.0,5.0,0.5,3,0.5,0.20990953816775165,0.06556868223935831,0.14434085592839335
2.0,0.0,0.0,9,0.5,2.538800158858933,2.540183306166006,-0.0013831473070733402
2.0,0.0,0.0,2,0.12,2.594123928432732,2.5911163618511797,0.0030075665815525454
2.0,5.0,1.0,1,0.01,2.500303079826292,2.2573183057289414,0.24298477409735053
2.0,1.0,5.0,3,0.12,2.3267768644825932,2.130433535575718,0.19634332890687523
2.0,1.0,2.0,1,0.01,2.1183430301693686,2.1594855794910743,-0.04114254932170569
2.0,1.0,2.0,10,0.12,2.0749324462256213,2.4899622655851226,-0.41502981935950123
2.0,0.0,0.5,6,0.12,2.593626837773783,2.5949613632184043,-0.001334525444621537
2.0,5.0,0.5,2,0.12,2.419168774430186,2.1792905909835714,0.23987818344661482
2.0,0.5,0.0,10,0.01,2.5240098989044246,2.464408442098387,0.05960145680603768
2.0,0.0,1.0,7,0.01,2.594247417143109,2.592892070488779,0.0013553466543303472
2.0,5.0,0.0,10,0.12,2.469445288183314,2.2416475772126403,0.2277977109706737
2.0,5.0,5.0,8,0.01,2.363385433707087,2.14689850610584,0.2164869276012471
2.0,1.0,1.0,10,0.12,2.4818346881632305,2.2827966682495155,0.19903801991371495
2.0,0.0,2.0,8,0.01,2.586999681245602,2.588212524035307,-0.0012128427897049043
2.0,0.1,0.5,9,0.12,2.156867574024416,2.432952575355866,-0.27608500133144975
2.0,2.0,0.1,9,0.12,2.272164164416174,2.468902606399592,-0.19673844198341772
2.0,0.0,0.0,7,0.01,2.5922597924243753,2.5941241897989604,-0.0018643973745851028
2.0,0.0,0.0,9,0.12,2.5936429783571073,2.5940884896612775,-0.00044551130417014306
2.0,1.0,0.0,1,0.01,2.2203944877902964,2.422661937464878,-0.20226744967458155
2.0,2.0,0.0,1,0.12,2.3604929673440114,1.6840238749823047,0.6764690923617067
2.0,2.0,0.1,8,0.01,2.3302949336066137,2.2849610087389096,0.045333924867704045
2.0,5.0,0.5,9,0.12,2.4441603572110533,2.1535067775335732,0.29065357967748007
2.0,2.0,0.0,5,0.5,0.06687105449048016,0.06695765597351577,-8.66014830356171e-5
2.0,0.0,0.1,2,0.5,2.5618041272398853,2.5322366491274697,0.029567478112415557
2.0,5.0,0.5,4,0.12,2.4560708392029658,2.3294061450596306,0.12666469414333514
2.0,1.0,0.5,7,0.01,2.532099136894808,2.4261595544263925,0.1059395824684155
2.0,1.0,0.5,9,0.12,2.388361956890424,2.4724577557732577,-0.0840957988828337
2.0,0.5,0.0,6,0.12,2.1988965168879346,2.4353000025652847,-0.23640348567735003
2.0,0.5,0.1,7,0.01,2.5241183959219953,2.4769125145440296,0.047205881377965664
2.0,0.5,0.5,7,0.5,0.37085995868622607,0.06701820892397053,0.30384174976225553
2.0,0.5,1.0,5,0.5,1.2747410734158908,1.6982532166835773,-0.4235121432676865
2.0,5.0,1.0,2,0.5,1.4225506557696004,1.246718987642556,0.17583166812704443
2.0,2.0,2.0,3,0.01,2.4125117662740503,2.369351220429658,0.04316054584439222
2.0,0.0,0.1,3,0.5,2.535402119606234,2.5135344272871056,0.02186769231912855
2.0,1.0,2.0,2,0.5,2.0583065733677075,2.086119763283541,-0.02781318991583337
2.0,0.5,0.1,4,0.12,2.434691825142364,2.4593880439404647,-0.024696218798100578
2.0,0.1,2.0,4,0.5,2.0199368464121195,2.1562000622406323,-0.13626321582851286
2.0,1.0,0.1,7,0.12,2.496691070718632,2.2949979144000734,0.20169315631855866
2.0,0.5,0.5,8,0.5,0.06643806004333212,0.06625200116582142,0.00018605887751070582
2.0,0.0,1.0,1,0.5,2.585712441560308,2.597060570948917,-0.011348129388609074
2.0,0.1,1.0,9,0.5,1.5031421846191477,1.4148905603493114,0.08825162426983635
2.0,0.1,0.0,3,0.5,0.07038062604561503,0.06720018494229281,0.003180441103322218
2.0,2.0,0.0,5,0.12,2.449172718137682,2.264895150431366,0.18427756770631598
2.0,5.0,0.0,2,0.5,0.06616816150024886,0.0671996130194666,-0.001031451519217741
2.0,2.0,2.0,9,0.01,2.2984485820705047,2.4005518423485177,-0.10210326027801297
2.0,0.1,0.1,1,0.01,2.6138102176506255,2.575210381509421,0.038599836141204324
2.0,1.0,0.1,10,0.5,0.07622793799562075,0.07035374830900565,0.0058741896866151
2.0,5.0,1.0,3,0.5,0.5550184683554787,0.4299688458491552,0.12504962250632357
2.0,0.5,2.0,2,0.01,2.5398260864655313,2.4780421847757608,0.06178390168977055
2.0,0.0,0.1,2,0.12,2.5846313134940995,2.5906122364345308,-0.005980922940431288
2.0,5.0,0.1,6,0.01,2.35802892416084,2.4940357955125627,-0.13600687135172285
2.0,2.0,0.1,1,0.5,0.06545188719032156,0.06566594667405554,-0.0002140594837339721
2.0,5.0,2.0,2,0.12,2.4333156329239976,2.464705575140463,-0.03138994221646563
2.0,0.1,1.0,4,0.5,1.487975508794478,1.5375001862217277,-0.04952467742724975
2.0,1.0,0.1,8,0.12,1.9986724349734095,2.23508488735566,-0.23641245238225062
2.0,1.0,0.5,10,0.01,2.5242609985209277,2.3686560119717006,0.15560498654922705
2.0,5.0,1.0,9,0.5,1.930667034405398,1.732749074617942,0.19791795978745608
2.0,0.0,1.0,6,0.12,2.5893755404995704,2.5893905881831323,-1.5047683561864034e-5
2.0,0.1,2.0,9,0.12,2.583890386657403,2.7274173145258263,-0.14352692786842347
2.0,5.0,1.0,4,0.5,1.2375754612402057,1.8349700935237978,-0.5973946322835921
2.0,0.1,0.0,3,0.12,2.392023638705938,2.3263595911641644,0.06566404754177357
2.0,1.0,1.0,2,0.12,2.4334498552268564,2.479400818628451,-0.045950963401594436
2.0,0.0,0.5,7,0.5,2.572523135732909,2.5548327324610165,0.017690403271892308
2.0,0.0,5.0,10,0.5,2.5921858630516246,2.5891090037528826,0.0030768592987420185
2.0,5.0,1.0,3,0.12,2.4013434197138355,2.3194142818428922,0.08192913787094325
2.0,0.1,0.5,1,0.12,2.2889578716256325,2.3535489803686915,-0.06459110874305907
2.0,1.0,5.0,5,0.5,2.3465028393620417,2.3791243732040344,-0.03262153384199262
2.0,2.0,0.1,1,0.12,2.351060911234045,2.3503034752664544,0.0007574359675905917
2.0,0.1,0.0,7,0.01,2.6359084922109295,2.597661488766522,0.03824700344440757
2.0,0.1,0.1,5,0.01,2.606691372179641,2.7351186448271307,-0.12842727264748977
2.0,0.1,0.0,9,0.12,2.316694925332235,2.380631846229028,-0.06393692089679304
2.0,0.0,5.0,8,0.12,2.584785658197829,2.5956888370108824,-0.010903178813053582
2.0,1.0,0.0,2,0.12,2.2945065470708568,2.466157487945332,-0.1716509408744753
2.0,5.0,2.0,4,0.12,2.0267279597435657,2.2690326720891645,-0.2423047123455988
2.0,0.0,0.1,8,0.01,2.591863131471628,2.5937652656655974,-0.0019021341939695624
2.0,5.0,1.0,9,0.12,2.3414008885125686,2.5002880869379953,-0.15888719842542676
2.0,0.0,0.0,5,0.5,2.499680012301426,2.5505149337308617,-0.05083492142943591
2.0,0.5,0.5,10,0.12,2.4478739161214875,2.3486982165274433,0.09917569959404426
2.0,5.0,5.0,5,0.12,2.453546169886861,2.5574772387410145,-0.10393106885415371
2.0,1.0,2.0,4,0.12,2.1776416896693753,2.5253557887856113,-0.34771409911623596
2.0,1.0,0.0,3,0.12,2.325755782577338,2.379637574203968,-0.05388179162663009
2.0,0.5,1.0,7,0.5,1.7486827213329998,1.392079425692586,0.35660329564041393
2.0,0.1,1.0,10,0.01,2.6742117992685506,2.4972218350000035,0.17698996426854707
2.0,5.0,0.0,4,0.12,2.355924891453844,2.2689720946828955,0.08695279677094847
2.0,1.0,1.0,4,0.12,2.21962997049605,2.360324217153397,-0.14069424665734687
2.0,1.0,0.0,9,0.12,2.3951158722339017,2.264790894450867,0.13032497778303487
2.0,0.1,2.0,1,0.5,2.1495538152963003,2.2023970006919256,-0.05284318539562527
2.0,0.1,0.1,3,0.5,0.06943224140961689,0.06820964422258931,0.0012225971870275798
2.0,2.0,5.0,4,0.5,2.162054968831645,2.37803268099072,-0.2159777121590749
2.0,0.5,1.0,8,0.5,1.2784873550911684,1.5415976895759598,-0.2631103344847914
2.0,5.0,5.0,9,0.01,2.1972010265061255,2.438326718921865,-0.24112569241573967
2.0,1.0,5.0,3,0.01,2.3540555087785067,2.5334602484431348,-0.1794047396646281
2.0,0.5,2.0,7,0.12,2.4458073377966665,2.248799447263225,0.19700789053344137
2.0,0.5,0.5,5,0.01,2.470743592507456,2.470206678925099,0.0005369135823571902
2.0,0.0,0.1,1,0.5,2.5436196834410474,2.5417262536738403,0.0018934297672070777
2.0,5.0,0.5,5,0.12,2.096460335692478,2.167878950312144,-0.07141861461966625
2.0,5.0,2.0,1,0.5,2.157761740833946,1.9691238066728436,0.18863793416110242
2.0,0.1,2.0,6,0.12,2.605237278257857,2.4402138668965314,0.1650234113613256
2.0,0.0,0.0,3,0.01,2.589558649742354,2.5825877730676545,0.006970876674699422
2.0,5.0,0.0,10,0.01,2.267872654678142,2.1754681525978317,0.09240450208031037
2.0,0.5,1.0,7,0.12,2.3035237822791217,2.1825835329581547,0.12094024932096703
2.0,0.1,0.0,1,0.5,0.0753632725948306,0.0667358737758466,0.008627398818984
2.0,0.5,5.0,2,0.12,2.526603602369873,2.446108517658439,0.08049508471143385
2.0,1.0,2.0,1,0.5,2.2740448320438795,1.952044641798558,0.32200019024532156
2.0,0.5,0.1,2,0.01,2.513737885303154,2.464600940377636,0.04913694492551768
2.0,0.0,0.1,6,0.12,2.5883167267529843,2.588732305539375,-0.0004155787863906468
2.0,1.0,0.1,3,0.5,0.06711257894364477,0.06606192960478514,0.0010506493388596216
2.0,0.5,0.5,2,0.5,0.33166372712742204,0.2053289302843061,0.12633479684311594
2.0,2.0,0.0,1,0.01,2.313233752827382,2.436549761970957,-0.12331600914357477
2.0,2.0,0.5,4,0.5,0.5382673270925414,0.3311840356692895,0.20708329142325194
2.0,0.1,5.0,7,0.12,2.6235572299479397,2.6847633094422405,-0.06120607949430079
2.0,0.5,2.0,1,0.01,2.5095493484955527,2.3331101259509164,0.1764392225446363
2.0,0.0,0.1,1,0.12,2.590464935579424,2.59312881374995,-0.002663878170526157
2.0,0.5,0.1,3,0.01,2.548759248843617,2.3250016424723277,0.22375760637128916
2.0,0.0,5.0,2,0.5,2.581428453770916,2.5892273138062984,-0.00779886003538266
2.0,0.0,0.0,7,0.5,2.554634941089415,2.557720424217592,-0.0030854831281770245
2.0,1.0,0.0,1,0.5,0.06660293481770571,0.06592663678535583,0.0006762980323498785
2.0,0.1,0.1,4,0.12,2.404666442760033,2.4472936265976513,-0.04262718383761843
2.0,0.1,5.0,8,0.12,2.5043150331463777,2.626538228217586,-0.12222319507120849
2.0,1.0,2.0,1,0.12,2.3041413536890496,2.403063711359714,-0.0989223576706646
2.0,0.0,2.0,10,0.5,2.591456645881651,2.5795682393822235,0.01188840649942735
2.0,2.0,5.0,6,0.5,2.365817378635694,2.3150832476586505,0.05073413097704371
2.0,0.1,2.0,2,0.01,2.6893601101066364,2.5881210589073476,0.10123905119928889
2.0,0.5,0.1,4,0.01,2.516740816601581,2.1692273240644773,0.34751349253710373
2.0,0.5,0.0,1,0.01,2.5666062249132326,2.2947694776839285,0.2718367472293042
2.0,1.0,2.0,5,0.5,2.1729961380795935,2.294858687101362,-0.12186254902176863
2.0,2.0,0.5,4,0.12,2.268643156459253,2.301843777435616,-0.033200620976363115
2.0,0.5,0.0,10,0.12,2.416031880416884,2.3809882679267,0.035043612490184284
2.0,0.0,1.0,7,0.12,2.592909543590544,2.5941623752274,-0.0012528316368562997
2.0,5.0,5.0,8,0.12,2.3674052943342807,2.323658680668563,0.04374661366571786
2.0,1.0,0.1,9,0.12,2.115323753089036,2.3852588958092444,-0.26993514272020835
2.0,1.0,0.5,7,0.5,0.06705055293738793,0.06684087075011508,0.0002096821872728527
2.0,0.1,5.0,1,0.01,2.6352311705127036,2.661315515498567,-0.026084344985863428
2.0,0.0,1.0,10,0.5,2.575516719863379,2.5840845813538764,-0.008567861490497375
2.0,0.1,1.0,2,0.01,2.5655781289632844,2.658478032014655,-0.09289990305137064
2.0,0.5,0.5,3,0.12,2.3896208643950105,2.4016140775063906,-0.011993213111380019
2.0,0.5,0.1,7,0.5,0.06796351136460896,0.06781948968537022,0.00014402167923874276
2.0,2.0,2.0,3,0.5,1.95461890975753,2.3311442476813493,-0.37652533792381937
2.0,0.1,0.0,2,0.01,2.6530359308556246,2.5850282881164675,0.06800764273915716
2.0,0.5,5.0,10,0.01,2.479906432953346,2.597106314273126,-0.1171998813197801
2.0,1.0,5.0,6,0.01,2.4927680703733537,2.4581996440053553,0.034568426367998395
2.0,0.1,0.0,5,0.12,2.2771341505283926,2.3448173391347744,-0.06768318860638178
2.0,0.0,5.0,3,0.12,2.589085397360772,2.5913729277377824,-0.0022875303770102384
2.0,2.0,0.0,2,0.5,0.06962049810796729,0.06568413463016202,0.003936363477805266
2.0,0.5,1.0,5,0.01,2.4401400602063172,2.4145308919353847,0.025609168270932514
2.0,5.0,0.5,10,0.5,0.0660197483692267,0.0661538892956971,-0.0001341409264704052
2.0,1.0,2.0,5,0.12,2.2646081548147965,2.274155166877255,-0.00954701206245856
2.0,0.5,0.5,4,0.12,2.4925409829852496,2.3674723540642444,0.12506862892100523
2.0,0.1,2.0,4,0.01,2.6144414024703817,2.6318939216012396,-0.01745251913085788
2.0,0.0,1.0,1,0.01,2.590668401071434,2.589807184029625,0.0008612170418089704
2.0,0.5,0.0,5,0.01,2.1879072713724663,2.397132150652517,-0.20922487928005085
2.0,1.0,1.0,2,0.01,2.4709535770865316,2.1752323121525605,0.2957212649339711
2.0,0.0,0.1,9,0.01,2.5925950436235725,2.5924883303730044,0.00010671325056810232
2.0,0.5,0.1,7,0.12,2.476787586302194,2.249548005279448,0.22723958102274633
2.0,0.0,0.5,2,0.12,2.586907187378691,2.590231411836498,-0.0033242244578071123
2.0,2.0,0.1,1,0.01,2.4118751271639773,2.2608569242430248,0.15101820292095258
2.0,0.5,0.1,10,0.5,0.06646375111225605,0.06830374721296084,-0.0018399961007047883
2.0,0.1,2.0,7,0.5,2.1092041408000766,2.152952975299581,-0.04374883449950451
2.0,2.0,5.0,5,0.5,1.9652480486324408,2.0733581026365453,-0.10811005400410445
2.0,2.0,0.0,4,0.5,0.06633811751270999,0.06558854587853181,0.0007495716341781727
2.0,5.0,5.0,5,0.01,2.414344989282837,2.4329417197838548,-0.018596730501017955
2.0,0.5,2.0,2,0.12,2.331472352564948,2.4286910178281023,-0.09721866526315415
2.0,2.0,0.0,3,0.12,2.025698176987716,2.199875942045552,-0.174177765057836
2.0,2.0,1.0,9,0.12,2.2687653512446895,2.4445913288671655,-0.17582597762247598
2.0,0.5,0.0,3,0.5,0.06839745063505924,0.06755820750815009,0.0008392431269091533
2.0,0.1,1.0,8,0.5,1.4801606503524305,1.3255584004730785,0.154602249879352
2.0,1.0,1.0,4,0.01,2.412576740275901,2.5782109910499282,-0.16563425077402716
2.0,1.0,0.0,9,0.01,2.352232440350895,2.4628261800773705,-0.11059373972647535
2.0,0.1,2.0,7,0.12,2.5714317585347697,2.67075386903955,-0.09932211050478035
5.0,1.0,2.0,2,0.01,2.2526004696153037,2.4125876476997217,-0.15998717808441798
5.0,2.0,5.0,6,0.12,2.0401353282358325,2.5096631033531076,-0.46952777511727506
5.0,2.0,2.0,9,0.5,1.9687694726501217,1.9678652907924108,0.0009041818577109062
5.0,1.0,2.0,5,0.12,2.3518663354476694,2.3058155680379366,0.046050767409732796
5.0,0.0,5.0,9,0.12,2.5895812244179797,2.585954479814452,0.003626744603527854
5.0,0.1,1.0,9,0.01,2.617618266365996,2.5284121651714027,0.08920610119459349
5.0,1.0,0.5,7,0.12,2.426749422854211,2.249086568538513,0.17766285431569795
5.0,1.0,1.0,2,0.01,2.3200071858331577,2.4899629253146704,-0.16995573948151277
5.0,5.0,0.0,5,0.12,2.088019929101565,2.339306049797986,-0.25128612069642076
5.0,5.0,1.0,3,0.01,2.17979677364181,2.365868466767129,-0.18607169312531902
5.0,2.0,5.0,1,0.12,2.353804543537653,2.4162854354950505,-0.06248089195739759
5.0,0.5,5.0,1,0.5,2.432443336284718,2.555839571009869,-0.12339623472515093
5.0,0.1,1.0,4,0.01,2.6555274105651305,2.6726137112875525,-0.01708630072242201
5.0,2.0,0.1,10,0.12,2.31034235630436,2.3370293184669277,-0.026686962162567607
5.0,2.0,0.5,1,0.5,0.06568089417085811,0.19582666020521866,-0.13014576603436057
5.0,2.0,1.0,4,0.5,1.4425420522854793,1.7430482627934618,-0.30050621050798254
5.0,0.0,5.0,8,0.01,2.592823466810144,2.5897083063069046,0.003115160503239345
5.0,0.5,0.5,10,0.01,2.561093922916397,2.47334710424993,0.08774681866646716
5.0,1.0,0.5,6,0.01,2.438702648399225,2.4418803975217633,-0.0031777491225382093
5.0,0.1,1.0,7,0.5,1.3638603567194063,1.0755547364835858,0.2883056202358205
5.0,0.0,0.5,3,0.12,2.594947219768603,2.579328251597262,0.01561896817134123
5.0,0.5,5.0,6,0.12,2.4849910055635975,2.447229744157956,0.03776126140564173
5.0,5.0,0.5,10,0.12,2.1802295583230533,2.297470529618528,-0.1172409712954745
5.0,2.0,2.0,9,0.12,2.398522458220311,2.243246765021618,0.15527569319869272
5.0,0.0,0.1,7,0.5,2.527709754711789,2.5330056657720115,-0.005295911060222647
5.0,2.0,0.0,4,0.5,0.06528037484344243,0.06984495973602083,-0.004564584892578397
5.0,5.0,1.0,4,0.01,1.8799327254062315,2.4016177856627356,-0.5216850602565042
5.0,0.5,2.0,2,0.12,2.4509425612343168,2.473650668313597,-0.022708107079280282
5.0,1.0,1.0,9,0.01,2.4063411958320544,2.4978379261513473,-0.09149673031929284
5.0,0.1,0.0,7,0.5,0.06680806476564052,0.06824790245201079,-0.0014398376863702655
5.0,0.0,0.5,9,0.12,2.59484337663132,2.58944312590258,0.005400250728739842
5.0,1.0,5.0,5,0.01,2.4880839291568306,2.331956025563462,0.1561279035933687
5.0,0.0,0.1,8,0.5,2.4557855522412506,2.538775181369448,-0.08298962912819752
5.0,2.0,0.5,1,0.12,2.371723661279697,2.381593413990948,-0.00986975271125079
5.0,0.1,2.0,7,0.12,2.6932484477011047,2.641027047782716,0.05222139991838892
5.0,2.0,5.0,5,0.12,2.172566034400928,2.0855093171472174,0.08705671725371067
5.0,0.5,5.0,5,0.5,2.375535235894402,2.312550192522301,0.06298504337210087
5.0,0.1,2.0,10,0.5,1.999471809228213,2.169752958145982,-0.1702811489177689
5.0,0.0,2.0,2,0.5,2.5788257384481486,2.5835995966925,-0.004773858244351281
5.0,2.0,1.0,8,0.01,2.564140596331116,2.4530786843927728,0.11106191193834336
5.0,2.0,0.5,5,0.5,0.1877294620809569,0.27286796919227935,-0.08513850711132245
5.0,1.0,0.1,1,0.12,2.4387105430525704,2.0350285182094745,0.4036820248430959
5.0,0.5,0.0,4,0.5,0.06821128808365862,0.0673924992915331,0.0008187887921255188
5.0,5.0,2.0,10,0.5,2.0907024326847554,2.1932447871291587,-0.1025423544444033
5.0,0.5,2.0,4,0.12,2.373783165166954,2.341832011115535,0.03195115405141902
5.0,5.0,0.0,8,0.5,0.06697042592609163,0.06723526668312078,-0.00026484075702915
5.0,0.5,2.0,8,0.01,2.328102206521098,2.2731890784342945,0.054913128086803376
5.0,2.0,1.0,10,0.01,2.5330869577020856,2.256580890702118,0.2765060669999677
5.0,5.0,2.0,8,0.12,2.337533713230109,2.2464102567835127,0.09112345644659614
5.0,0.0,1.0,3,0.5,2.5715681536825294,2.569773070691096,0.0017950829914332722
5.0,1.0,5.0,3,0.5,2.519117126811666,2.4870515816043075,0.0320655452073586
5.0,0.1,2.0,10,0.12,2.5772995804636682,2.4769806022074734,0.10031897825619485
5.0,0.5,0.0,7,0.01,2.45231335163567,2.365788049531663,0.0865253021040071
5.0,0.1,0.5,3,0.5,0.19090102076088042,0.40899388581638507,-0.21809286505550465
5.0,0.5,1.0,8,0.01,2.4500124569773023,2.4148303497404306,0.03518210723687165
5.0,5.0,0.0,7,0.12,2.2847381361510046,2.229305266537922,0.05543286961308258
5.0,0.0,2.0,4,0.5,2.5854811496060592,2.592189179777852,-0.006708030171792778
5.0,5.0,1.0,8,0.12,2.368695441776326,2.4407013246837628,-0.07200588290743681
5.0,1.0,5.0,9,0.5,2.4464566274981303,1.945416842212402,0.5010397852857282
5.0,0.1,5.0,7,0.01,2.6911691235173474,2.689982549527302,0.001186573990045403
5.0,5.0,0.0,10,0.5,0.06667370772321488,0.07449218758047532,-0.007818479857260446
5.0,0.1,1.0,1,0.01,2.6619807562270785,2.6101741073317184,0.05180664889536013
5.0,0.1,1.0,10,0.12,2.5172089411379694,2.5253161471549976,-0.00810720601702819
5.0,0.5,2.0,10,0.01,2.5390844271669413,2.3475459868700783,0.19153844029686296
5.0,0.0,0.1,10,0.12,2.5921524613124602,2.5880663325364672,0.004086128775993014
5.0,0.0,0.5,1,0.5,2.5850692147399847,2.5617790341828894,0.023290180557095308
5.0,5.0,5.0,3,0.12,2.4638951939369944,2.1481478832302163,0.3157473107067781
5.0,1.0,5.0,4,0.5,2.361158215188816,2.4874317700764306,-0.12627355488761438
5.0,0.0,5.0,5,0.5,2.596294952135671,2.5929369138344054,0.0033580383012656867
5.0,1.0,1.0,8,0.12,2.476660877883836,2.4721879949668177,0.004472882917018417
5.0,0.1,0.0,1,0.01,2.72041168529277,2.6347880168672657,0.08562366842550428
5.0,0.1,0.5,4,0.5,0.3285989485122171,0.4216290993796811,-0.09303015086746402
5.0,0.0,0.0,2,0.12,2.5855556050498443,2.591171341667002,-0.005615736617157641
5.0,5.0,5.0,7,0.01,2.3495153146148184,2.2216540763063404,0.12786123830847806
5.0,0.0,2.0,9,0.12,2.5953396970751736,2.5920293430114225,0.003310354063751131
5.0,5.0,0.1,9,0.01,2.571700858901851,2.1894837237772418,0.3822171351246091
5.0,5.0,0.5,9,0.5,0.37704658338011315,0.2411564381901694,0.13589014518994375
5.0,1.0,0.5,3,0.5,0.06537874163739162,0.2522726612066888,-0.18689391956929718
5.0,2.0,2.0,1,0.12,2.4219701745829534,2.2074114093473005,0.21455876523565287
5.0,5.0,0.5,2,0.12,2.296810252728029,2.410328821734243,-0.11351856900621415
5.0,0.0,2.0,4,0.12,2.5930357796217267,2.595841663301662,-0.0028058836799353948
5.0,0.1,2.0,5,0.01,2.5845498543457905,2.5385923077871926,0.04595754655859796
5.0,0.0,0.0,3,0.12,2.5944405581397687,2.5924317272086905,0.002008830931078176
5.0,0.0,1.0,9,0.12,2.5875835557951308,2.5921820143922285,-0.004598458597097732
5.0,5.0,5.0,8,0.01,2.2039976894458406,2.271567913881345,-0.06757022443550431
5.0,0.0,5.0,5,0.12,2.593772587917728,2.5931607822636886,0.000611805654039177
5.0,0.5,2.0,6,0.12,2.370125342556344,2.3938735723456364,-0.023748229789292363
5.0,1.0,0.5,4,0.5,0.2492012531594021,0.31932721052140944,-0.07012595736200736
